record_id,area_id,service_type,units_processed,processing_cost,operation_date
8cb0f83b-a96d-480a-8c5f-10d7b70622a5,229,Service_6,414,897.24,2023-12-19
afbf24fe-8edf-45a7-bae1-66cc418ceddd,41,Service_6,251,281.53,2025-05-13
c393e861-3007-48f0-90ea-6a8612452f7a,242,Service_6,457,342.93,2024-06-08
b73797f4-fd30-4534-a3cd-fa66876712b1,185,Service_6,17,668.02,2025-01-05
af3d914e-886f-4c70-b45b-c1d4ec53269c,175,Service_6,450,429.95,2024-06-14
613f3b1d-f849-4902-9c64-214231d16810,44,Service_6,308,574.6,2025-11-09
167d8fd8-b4cf-41e0-b13a-8b972d3ece25,178,Service_6,190,384.86,2024-03-18
34dc0a73-653b-4f7d-b5a0-c858761f95bf,50,Service_6,164,99.78,2025-06-28
d8fb62cf-a3a1-4f2d-a4ab-3744ac2bc580,158,Service_6,51,466.0,2025-08-19
e8904f3f-2bb5-4e44-82f7-f5def5860640,285,Service_6,63,510.24,2025-08-26
79f57169-d65c-45d8-a2fa-134740db7cb7,132,Service_6,346,525.19,2024-11-10
b55141e2-a533-42e0-a6d6-fbed219c3033,171,Service_6,213,892.01,2025-10-09
49a6709c-0412-4fb5-89aa-24834c1130e2,84,Service_6,213,475.23,2025-08-17
2962cd69-0c62-4c26-9c64-561b6848347a,80,Service_6,80,410.3,2025-05-08
3ae337f6-8629-4385-89fd-d38037d803d6,95,Service_6,211,259.83,2024-08-28
624ec062-29d9-4d78-9837-a8e72cc69b92,200,Service_6,174,151.85,2024-03-13
569e27d8-cc2e-4642-97fe-1e9d8647af4d,38,Service_6,183,939.97,2025-07-16
78ca58e1-f446-457f-b980-7c95df420798,109,Service_6,488,24.88,2025-08-11
4dce2ff8-498f-49cc-9933-6eed7d617e1d,205,Service_6,93,988.47,2025-01-02
17c86b63-4ad8-4ebd-8527-5abf33b132dd,88,Service_6,418,814.77,2024-06-18
e213f40c-875f-4fd8-9976-4e9e9a3b1c3e,31,Service_6,9,410.21,2024-03-16
61ff5111-4bfe-4427-8dd0-c48be800fa90,258,Service_6,384,99.95,2025-09-09
470f012f-6e5c-4caf-be89-047324896237,320,Service_6,411,651.64,2025-05-24
59159c95-af20-4f6a-9a2d-c324f19a3903,257,Service_6,275,34.77,2024-10-04
9b5ea72c-3d08-4407-8464-53465c1458af,121,Service_6,430,146.33,2023-11-24
47ff92d8-68d5-4e59-b010-fac486cf0b15,67,Service_6,492,804.81,2025-10-29
49cfb429-b7be-41af-b278-922cb63b5bdd,1,Service_6,52,721.96,2025-08-05
434464cc-27c6-407e-ba33-a2fde5f7e299,130,Service_6,93,566.55,2024-01-11
87d737e9-b78a-4b52-9461-05ba428b092c,179,Service_6,170,405.21,2025-08-22
b06de3a9-b4b2-4331-95c9-1679c37f12f0,31,Service_6,390,614.83,2025-09-10
ed18af7c-c965-4309-9015-4528504c9945,27,Service_6,369,951.15,2024-01-06
8db49d60-0aac-4666-a5b5-c6a0239c8464,83,Service_6,99,818.13,2025-10-29
fb30f3e2-fb2b-4500-acd4-5650404027a3,197,Service_6,440,149.2,2025-07-18
aa119869-7c1d-48cd-9639-d24d3dcc92e8,318,Service_6,458,543.15,2025-06-21
1a421543-5c98-48dd-a4e7-d6f4689eb4b8,41,Service_6,165,189.37,2024-08-18
8dea5b3a-e6f5-4a17-b2fd-424dbb130476,187,Service_6,80,461.48,2025-08-13
fdce3674-4a72-4f60-a542-95cae4f21bee,63,Service_6,433,80.67,2024-04-15
e82be913-f500-49f1-80f6-4fe94693d128,83,Service_6,496,881.97,2025-08-27
fda1f6b8-dbdd-4f70-9630-716c50f13466,320,Service_6,362,662.9,2024-05-15
71b58090-0ef6-41d7-9668-578677bac017,21,Service_6,200,332.83,2024-06-14
2a9ac0e0-9ae9-4d84-abc1-5c57c4e7977a,218,Service_6,204,431.04,2025-04-16
1490f2d1-28c4-4c4b-a23d-e9616140c6ee,321,Service_6,302,923.04,2024-02-26
0c700087-6574-42cd-bf24-a5e2b7607b27,147,Service_6,414,85.66,2024-03-19
04f8d143-1f53-487e-b188-0f48c08dd28a,277,Service_6,450,760.93,2024-07-09
8ba408b7-86ec-471e-b4e7-ce800073a2b6,75,Service_6,137,105.68,2024-09-15
